CodDepto,Departamento,CodMunicipio,Municipio,IDRegimen,Año,Mes,NumPersonas
50,META,50124,CABUYARO,S,2022,4,3404
05,ANTIOQUIA,05172,CHIGORODÓ,C,2022,4,33777
05,ANTIOQUIA,05282,FREDONIA,C,2022,4,6886
73,TOLIMA,73352,ICONONZO,S,2022,4,6538
47,MAGDALENA,47660,SABANAS DE SAN ANGEL,C,2022,4,649
99,VICHADA,99001,PUERTO CARREÑO,C,2022,4,6742
68,SANTANDER,68679,SAN GIL,E,2022,4,1756
47,MAGDALENA,47058,ARIGUANÍ,C,2022,4,1890
23,CORDOBA,23001,MONTERÍA,E,2022,4,16897
25,CUNDINAMARCA,25754,SOACHA,C,2022,4,371423
73,TOLIMA,73124,CAJAMARCA,E,2022,4,206
18,CAQUETA,18753,SAN VICENTE DEL CAGUÁN,S,2022,4,46974
68,SANTANDER,68307,GIRÓN,E,2022,4,1673
70,SUCRE,70820,TOLÚ,S,2022,4,25929
15,BOYACA,15494,NUEVO COLÓN,C,2022,4,354
15,BOYACA,15185,CHITARAQUE,E,2022,4,49
99,VICHADA,99524,LA PRIMAVERA,S,2022,4,7710
68,SANTANDER,68397,LA PAZ,C,2022,4,334
68,SANTANDER,68502,ONZAGA,C,2022,4,393
85,CASANARE,85430,TRINIDAD,E,2022,4,219
18,CAQUETA,18460,MILÁN,E,2022,4,331
41,HUILA,41319,GUADALUPE,C,2022,4,1497
76,VALLE,76248,EL CERRITO,S,2022,4,24401
19,CAUCA,19785,SUCRE,S,2022,4,6638
73,TOLIMA,73616,RIOBLANCO,C,2022,4,1335
23,CORDOBA,23678,SAN CARLOS,E,2022,4,227
52,NARINO,52022,ALDANA,S,2022,4,6914
05,ANTIOQUIA,05656,SAN JERÓNIMO,C,2022,4,5022
73,TOLIMA,73624,ROVIRA,E,2022,4,299
15,BOYACA,15106,BRICEÑO,E,2022,4,15
47,MAGDALENA,47707,SANTA ANA,C,2022,4,1670
13,BOLIVAR,13030,ALTOS DEL ROSARIO,S,2022,4,9499
85,CASANARE,85230,OROCUÉ,E,2022,4,208
99,VICHADA,99624,SANTA ROSALÍA,C,2022,4,1219
05,ANTIOQUIA,05847,URRAO,S,2022,4,24301
68,SANTANDER,68101,BOLÍVAR,E,2022,4,294
94,GUAINIA,94000,GUAINIA (TOTAL CD.),S,2022,4,3066
68,SANTANDER,68524,PALMAS DEL SOCORRO,E,2022,4,33
63,QUINDIO,63548,PIJAO,S,2022,4,3987
19,CAUCA,19256,EL TAMBO,E,2022,4,498
54,NORTE DE SANTANDER,54385,LA ESPERANZA,S,2022,4,8375
73,TOLIMA,73275,FLANDES,E,2022,4,230
15,BOYACA,15464,MONGUA,C,2022,4,733
15,BOYACA,15686,SANTANA,E,2022,4,145
15,BOYACA,15516,PAIPA,S,2022,4,14964
52,NARINO,52621,ROBERTO PAYÁN,C,2022,4,291
15,BOYACA,15276,FLORESTA,E,2022,4,26
68,SANTANDER,68549,PINCHOTE,S,2022,4,2180
73,TOLIMA,73226,CUNDAY,S,2022,4,5903
25,CUNDINAMARCA,25099,BOJACÁ,C,2022,4,5248
25,CUNDINAMARCA,25368,JERUSALÉN,C,2022,4,223
50,META,50325,MAPIRIPÁN,E,2022,4,48
17,CALDAS,17653,SALAMINA,C,2022,4,5489
91,AMAZONAS,91798,TARAPACÁ (CD.),S,2022,4,14
18,CAQUETA,18860,VALPARAÍSO,S,2022,4,5756
85,CASANARE,85139,MANÍ,C,2022,4,6708
15,BOYACA,15774,SUSACÓN,C,2022,4,131
54,NORTE DE SANTANDER,54239,DURANIA,S,2022,4,3722
15,BOYACA,15104,BOYACÁ,E,2022,4,28
05,ANTIOQUIA,05088,BELLO,S,2022,4,109349
76,VALLE,76670,SAN PEDRO,E,2022,4,62
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,C,2022,4,19621
25,CUNDINAMARCA,25407,LENGUAZAQUE,E,2022,4,49
66,RISARALDA,66170,DOSQUEBRADAS,E,2022,4,1271
76,VALLE,76828,TRUJILLO,S,2022,4,14476
99,VICHADA,99773,CUMARIBO,C,2022,4,1961
05,ANTIOQUIA,05284,FRONTINO,C,2022,4,3218
13,BOLIVAR,13006,ACHÍ,C,2022,4,921
05,ANTIOQUIA,05055,ARGELIA,C,2022,4,568
54,NORTE DE SANTANDER,54172,CHINÁCOTA,C,2022,4,2342
68,SANTANDER,68533,PÁRAMO,S,2022,4,3166
17,CALDAS,17388,LA MERCED,S,2022,4,3547
19,CAUCA,19532,PATÍA (EL BORDO),S,2022,4,27681
68,SANTANDER,68132,CALIFORNIA,E,2022,4,24
73,TOLIMA,73585,PURIFICACIÓN,S,2022,4,16322
99,VICHADA,99624,SANTA ROSALÍA,E,2022,4,76
68,SANTANDER,68655,SABANA DE TORRES,E,2022,4,667
05,ANTIOQUIA,05120,CÁCERES,E,2022,4,332
15,BOYACA,15215,CORRALES,C,2022,4,661
25,CUNDINAMARCA,25178,CHIPAQUE,C,2022,4,1718
05,ANTIOQUIA,05858,VEGACHÍ,E,2022,4,218
13,BOLIVAR,13473,MORALES,E,2022,4,300
13,BOLIVAR,13838,TURBANÁ,E,2022,4,91
05,ANTIOQUIA,05642,SALGAR,C,2022,4,2266
97,VAUPES,97666,TARAIRA,E,2022,4,4
68,SANTANDER,68855,VALLE DE SAN JOSÉ,C,2022,4,678
73,TOLIMA,73624,ROVIRA,C,2022,4,1524
05,ANTIOQUIA,05088,BELLO,E,2022,4,4664
52,NARINO,52378,LA CRUZ,C,2022,4,1096
63,QUINDIO,63302,GÉNOVA,E,2022,4,90
25,CUNDINAMARCA,25807,TIBIRITA,S,2022,4,1699
54,NORTE DE SANTANDER,54239,DURANIA,E,2022,4,86
15,BOYACA,15759,SOGAMOSO,S,2022,4,51724
25,CUNDINAMARCA,25438,MEDINA,E,2022,4,310
15,BOYACA,15600,RÁQUIRA,E,2022,4,25
68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,S,2022,4,2974
13,BOLIVAR,13760,SOPLAVIENTO,E,2022,4,266
63,QUINDIO,63111,BUENAVISTA,S,2022,4,1781
85,CASANARE,85139,MANÍ,S,2022,4,9352
73,TOLIMA,73449,MELGAR,S,2022,4,16235
52,NARINO,52317,GUACHUCAL,E,2022,4,230
54,NORTE DE SANTANDER,54347,HERRÁN,S,2022,4,3684
91,AMAZONAS,91407,LA PEDRERA (CD.),S,2022,4,29
52,NARINO,52250,EL CHARCO,C,2022,4,636
19,CAUCA,19701,SANTA ROSA,S,2022,4,3257
19,CAUCA,19110,BUENOS AIRES,S,2022,4,22692
68,SANTANDER,68211,CONTRATACIÓN,C,2022,4,830
15,BOYACA,15299,GARAGOA,E,2022,4,657
15,BOYACA,15367,JENESANO,E,2022,4,23
15,BOYACA,15550,PISBA,S,2022,4,1336
73,TOLIMA,73443,MARIQUITA,C,2022,4,12580
76,VALLE,76606,RESTREPO,C,2022,4,5611
27,CHOCO,27006,ACANDÍ,S,2022,4,11012
52,NARINO,52036,ANCUYÁ,E,2022,4,146
23,CORDOBA,23464,MOMIL,E,2022,4,172
68,SANTANDER,68264,ENCINO,C,2022,4,213
41,HUILA,41885,YAGUARÁ,S,2022,4,4436
68,SANTANDER,68190,CIMITARRA,E,2022,4,761
15,BOYACA,15696,SANTA SOFÍA,E,2022,4,21
18,CAQUETA,18785,SOLITA,C,2022,4,320
27,CHOCO,27787,TADÓ,S,2022,4,15750
05,ANTIOQUIA,05541,PEÑOL,E,2022,4,301
41,HUILA,41396,LA PLATA,C,2022,4,11238
85,CASANARE,85410,TAURAMENA,S,2022,4,12910
25,CUNDINAMARCA,25053,ARBELÁEZ,E,2022,4,114
05,ANTIOQUIA,05842,URAMITA,C,2022,4,959
73,TOLIMA,73520,PALOCABILDO,E,2022,4,187
15,BOYACA,15842,UMBITA,S,2022,4,5086
54,NORTE DE SANTANDER,54099,BOCHALEMA,C,2022,4,1077
68,SANTANDER,68549,PINCHOTE,C,2022,4,550
50,META,50606,RESTREPO,E,2022,4,204
25,CUNDINAMARCA,25572,PUERTO SALGAR,C,2022,4,1665
05,ANTIOQUIA,05145,CARAMANTA,E,2022,4,127
44,LA GUAJIRA,44279,FONSECA,S,2022,4,30687
25,CUNDINAMARCA,25095,BITUIMA,C,2022,4,183
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,E,2022,4,633
25,CUNDINAMARCA,25754,SOACHA,S,2022,4,133969
08,ATLANTICO,8372,JUAN DE ACOSTA,E,2022,4,215
19,CAUCA,19318,GUAPI,E,2022,4,806
41,HUILA,41770,SUAZA,C,2022,4,1345
20,CESAR,20250,EL PASO,E,2022,4,560
05,ANTIOQUIA,05250,EL BAGRE,C,2022,4,9771
19,CAUCA,19100,BOLÍVAR,C,2022,4,1802
68,SANTANDER,68276,FLORIDABLANCA,E,2022,4,8145
86,PUTUMAYO,86320,ORITO,S,2022,4,32578
70,SUCRE,70124,CAIMITO,E,2022,4,264
13,BOLIVAR,13580,REGIDOR,C,2022,4,705
73,TOLIMA,73275,FLANDES,C,2022,4,3772
68,SANTANDER,68296,GALÁN,C,2022,4,349
25,CUNDINAMARCA,25483,NARIÑO,C,2022,4,174
27,CHOCO,27425,MEDIO ATRATO,E,2022,4,55
52,NARINO,52227,CUMBAL,S,2022,4,31071
15,BOYACA,15816,TOGUÍ,C,2022,4,243
68,SANTANDER,68051,ARATOCA,S,2022,4,5603
27,CHOCO,27135,EL CANTÓN DE SAN PABLO,E,2022,4,72
25,CUNDINAMARCA,25817,TOCANCIPÁ,E,2022,4,197
15,BOYACA,15740,SIACHOQUE,S,2022,4,5632
15,BOYACA,15455,MIRAFLORES,S,2022,4,5392
50,META,50577,PUERTO LLERAS,C,2022,4,1014
05,ANTIOQUIA,05425,MACEO,E,2022,4,165
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,E,2022,4,1703
23,CORDOBA,23555,PLANETA RICA,E,2022,4,1634
52,NARINO,52352,ILES,C,2022,4,507
25,CUNDINAMARCA,25394,LA PALMA,S,2022,4,6109
18,CAQUETA,18610,SAN JOSÉ DEL FRAGUA,C,2022,4,882
05,ANTIOQUIA,05266,ENVIGADO,C,2022,4,189291
05,ANTIOQUIA,05107,BRICEÑO,S,2022,4,5679
19,CAUCA,19845,VILLA RICA,E,2022,4,47
05,ANTIOQUIA,05206,CONCEPCIÓN,C,2022,4,674
17,CALDAS,17042,ANSERMA,E,2022,4,735
68,SANTANDER,68079,BARICHARA,C,2022,4,1870
76,VALLE,76869,VIJES,E,2022,4,85
70,SUCRE,70233,EL ROBLE,E,2022,4,14
05,ANTIOQUIA,05631,SABANETA,E,2022,4,519
15,BOYACA,15299,GARAGOA,S,2022,4,8777
25,CUNDINAMARCA,25871,VILLAGÓMEZ,S,2022,4,1285
76,VALLE,76130,CANDELARIA,C,2022,4,41355
70,SUCRE,70215,COROZAL,S,2022,4,46249
50,META,50606,RESTREPO,C,2022,4,5182
15,BOYACA,15542,PESCA,S,2022,4,5297
15,BOYACA,15676,SAN MIGUEL DE SEMA,C,2022,4,498
41,HUILA,41551,PITALITO,S,2022,4,105476
41,HUILA,41660,SALADOBLANCO,C,2022,4,758
68,SANTANDER,68190,CIMITARRA,S,2022,4,21636
76,VALLE,76109,BUENAVENTURA,S,2022,4,206476
68,SANTANDER,68152,CARCASÍ,S,2022,4,3619
05,ANTIOQUIA,05347,HELICONIA,C,2022,4,785
23,CORDOBA,23682,SAN JOSÉ DE URE,E,2022,4,10
73,TOLIMA,73026,ALVARADO,S,2022,4,5306
11,BOGOTA D.C.,11001,BOGOTÁ D.C.,E,2022,4,136873
70,SUCRE,70124,CAIMITO,C,2022,4,677
05,ANTIOQUIA,05364,JARDÍN,S,2022,4,9395
17,CALDAS,17088,BELALCÁZAR,S,2022,4,7033
54,NORTE DE SANTANDER,54223,CUCUTILLA,S,2022,4,6540
23,CORDOBA,23464,MOMIL,C,2022,4,1305
25,CUNDINAMARCA,25281,FOSCA,S,2022,4,4655
27,CHOCO,27135,EL CANTÓN DE SAN PABLO,S,2022,4,4656
91,AMAZONAS,91536,PUERTO ARICA (CD.),S,2022,4,3
15,BOYACA,15183,CHITA,S,2022,4,6518
86,PUTUMAYO,86885,VILLAGARZÓN,E,2022,4,551
52,NARINO,52250,EL CHARCO,E,2022,4,588
25,CUNDINAMARCA,25307,GIRARDOT,C,2022,4,96636
05,ANTIOQUIA,05308,GIRARDOTA,E,2022,4,417
05,ANTIOQUIA,05861,VENECIA,S,2022,4,5603
15,BOYACA,15215,CORRALES,E,2022,4,10
23,CORDOBA,23419,LOS CÓRDOBAS,S,2022,4,14544
25,CUNDINAMARCA,25758,SOPÓ,S,2022,4,2928
94,GUAINIA,94884,PUERTO COLOMBIA (CD.),C,2022,4,19
15,BOYACA,15790,TASCO,S,2022,4,2740
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,C,2022,4,266
68,SANTANDER,68533,PÁRAMO,E,2022,4,49
68,SANTANDER,68895,ZAPATOCA,E,2022,4,260
05,ANTIOQUIA,05318,GUARNE,C,2022,4,32692
19,CAUCA,19100,BOLÍVAR,E,2022,4,573
85,CASANARE,85315,SACAMA,C,2022,4,284
05,ANTIOQUIA,05353,HISPANIA,E,2022,4,81
70,SUCRE,70508,OVEJAS,E,2022,4,395
52,NARINO,52287,FUNES,S,2022,4,5383
52,NARINO,52399,LA UNIÓN,S,2022,4,26484
54,NORTE DE SANTANDER,54125,CÁCOTA,C,2022,4,217
73,TOLIMA,73443,MARIQUITA,E,2022,4,697
52,NARINO,52612,RICAURTE,C,2022,4,1121
63,QUINDIO,63470,MONTENEGRO,E,2022,4,258
68,SANTANDER,68162,CERRITO,C,2022,4,490
13,BOLIVAR,13433,MAHATES,C,2022,4,2022
76,VALLE,76250,EL DOVIO,E,2022,4,171
52,NARINO,52079,BARBACOAS,S,2022,4,34831
17,CALDAS,17614,RIOSUCIO,C,2022,4,11108
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,S,2022,4,5759
13,BOLIVAR,13650,SAN FERNANDO,C,2022,4,268
23,CORDOBA,23417,LORICA,E,2022,4,3697
25,CUNDINAMARCA,25151,CAQUEZA,C,2022,4,5795
68,SANTANDER,68322,GUAPOTÁ,E,2022,4,30
70,SUCRE,70204,COLOSÓ,E,2022,4,54
76,VALLE,76616,RIOFRÍO,S,2022,4,10894
05,ANTIOQUIA,05361,ITUANGO,E,2022,4,523
41,HUILA,41244,ELÍAS,E,2022,4,67
47,MAGDALENA,47318,GUAMAL,E,2022,4,934
70,SUCRE,70678,SAN BENITO ABAD,C,2022,4,1249
27,CHOCO,27580,RÍO IRO,S,2022,4,4340
13,BOLIVAR,13248,EL GUAMO,S,2022,4,7153
85,CASANARE,85400,TAMARA,C,2022,4,538
88,SAN ANDRES,88001,SAN ANDRÉS,S,2022,4,15590
25,CUNDINAMARCA,25053,ARBELÁEZ,S,2022,4,5574
05,ANTIOQUIA,05040,ANORÍ,C,2022,4,1704
05,ANTIOQUIA,05873,VIGÍA DEL FUERTE,S,2022,4,7426
63,QUINDIO,63690,SALENTO,S,2022,4,3366
52,NARINO,52573,PUERRÉS,C,2022,4,552
20,CESAR,20011,AGUACHICA,E,2022,4,2500
15,BOYACA,15690,SANTA MARÍA,C,2022,4,619
63,QUINDIO,63130,CALARCÁ,C,2022,4,24106
68,SANTANDER,68745,SIMACOTA,C,2022,4,1107
25,CUNDINAMARCA,25086,BELTRÁN,S,2022,4,1166
27,CHOCO,27450,MEDIO SAN JUAN,E,2022,4,145
66,RISARALDA,66687,SANTUARIO,S,2022,4,8615
54,NORTE DE SANTANDER,54172,CHINÁCOTA,E,2022,4,276
25,CUNDINAMARCA,25293,GACHALÁ,C,2022,4,585
15,BOYACA,15092,BETEITIVA,E,2022,4,8
20,CESAR,20787,TAMALAMEQUE,S,2022,4,11369
50,META,50245,EL CALVARIO,S,2022,4,1148
15,BOYACA,15806,TIBASOSA,E,2022,4,39
15,BOYACA,15522,PANQUEBA,E,2022,4,25
52,NARINO,52260,EL TAMBO,E,2022,4,313
13,BOLIVAR,13836,TURBACO,S,2022,4,51919
19,CAUCA,19845,VILLA RICA,S,2022,4,8278
15,BOYACA,15814,TOCA,C,2022,4,1962
05,ANTIOQUIA,05086,BELMIRA,E,2022,4,94
15,BOYACA,15087,BELÉN,C,2022,4,1633
27,CHOCO,27160,CERTEGUI,S,2022,4,3416
05,ANTIOQUIA,05647,SAN ANDRÉS,E,2022,4,137
13,BOLIVAR,13442,MARÍA LA BAJA,S,2022,4,46196
66,RISARALDA,66088,BELÉN DE UMBRÍA,S,2022,4,19410
15,BOYACA,15090,BERBEO,C,2022,4,119
27,CHOCO,27099,BOJAYÁ (BELLAVISTA),S,2022,4,12483
13,BOLIVAR,13300,HATILLO DE LOBA,S,2022,4,11469
18,CAQUETA,18410,LA MONTAÑITA,S,2022,4,13073
86,PUTUMAYO,86755,SAN FRANCISCO,E,2022,4,111
05,ANTIOQUIA,05483,NARIÑO,C,2022,4,790
05,ANTIOQUIA,05147,CAREPA,S,2022,4,28408
25,CUNDINAMARCA,25653,SAN CAYETANO,E,2022,4,39
47,MAGDALENA,47605,REMOLINO,S,2022,4,6977
05,ANTIOQUIA,05615,RIONEGRO,E,2022,4,1873
86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,E,2022,4,909
50,META,50689,SAN MARTÍN,E,2022,4,357
15,BOYACA,15518,PAJARITO,C,2022,4,405
15,BOYACA,15514,PÁEZ,S,2022,4,2118
08,ATLANTICO,08001,BARRANQUILLA,S,2022,4,712295
68,SANTANDER,68160,CEPITÁ,S,2022,4,1420
63,QUINDIO,63212,CÓRDOBA,S,2022,4,3812
15,BOYACA,15232,CHIQUIZA,C,2022,4,266
50,META,50590,PUERTO RICO,C,2022,4,1539
73,TOLIMA,73148,CARMEN DE APICALÁ,E,2022,4,77
95,GUAVIARE,95200,MIRAFLORES,C,2022,4,646
25,CUNDINAMARCA,25324,GUATAQUÍ,C,2022,4,159
52,NARINO,52019,ALBÁN,E,2022,4,177
85,CASANARE,85015,CHAMEZA,C,2022,4,266
05,ANTIOQUIA,05004,ABRIAQUÍ,C,2022,4,336
20,CESAR,20614,RÍO DE ORO,E,2022,4,516
25,CUNDINAMARCA,25286,FUNZA,E,2022,4,218
15,BOYACA,15362,IZA,S,2022,4,1060
99,VICHADA,99001,PUERTO CARREÑO,E,2022,4,645
25,CUNDINAMARCA,25181,CHOACHÍ,E,2022,4,170
05,ANTIOQUIA,05664,SAN PEDRO,S,2022,4,9537
05,ANTIOQUIA,05212,COPACABANA,E,2022,4,990
05,ANTIOQUIA,05079,BARBOSA,C,2022,4,26465
47,MAGDALENA,47030,ALGARROBO,S,2022,4,9097
52,NARINO,52720,SAPUYES,E,2022,4,26
27,CHOCO,27150,CARMEN DEL DARIÉN,S,2022,4,8065
15,BOYACA,15839,TUTAZÁ,E,2022,4,12
15,BOYACA,15425,MACANAL,S,2022,4,2698
23,CORDOBA,23670,SAN ANDRÉS DE SOTAVENTO,C,2022,4,2724
25,CUNDINAMARCA,25823,TOPAIPÍ,C,2022,4,243
15,BOYACA,15104,BOYACÁ,S,2022,4,3843
20,CESAR,20710,SAN ALBERTO,E,2022,4,465
15,BOYACA,15476,MOTAVITA,S,2022,4,3685
85,CASANARE,85136,LA SALINA,E,2022,4,33
73,TOLIMA,73319,GUAMO,E,2022,4,397
17,CALDAS,17050,ARANZAZU,E,2022,4,352
68,SANTANDER,68013,AGUADA,E,2022,4,39
25,CUNDINAMARCA,25320,GUADUAS,C,2022,4,6987
27,CHOCO,27050,ATRATO,E,2022,4,49
19,CAUCA,19473,MORALES,S,2022,4,28321
27,CHOCO,27660,SAN JOSÉ DEL PALMAR,S,2022,4,3833
52,NARINO,52418,LOS ANDES,C,2022,4,453
44,LA GUAJIRA,44090,DIBULLA,S,2022,4,31976
15,BOYACA,15632,SABOYÁ,S,2022,4,9135
25,CUNDINAMARCA,25867,VIANÍ,C,2022,4,412
27,CHOCO,27491,NÓVITA,E,2022,4,122
15,BOYACA,15761,SOMONDOCO,S,2022,4,1559
19,CAUCA,19807,TIMBÍO,E,2022,4,356
76,VALLE,76147,CARTAGO,S,2022,4,65856
25,CUNDINAMARCA,25407,LENGUAZAQUE,S,2022,4,4360
54,NORTE DE SANTANDER,54385,LA ESPERANZA,E,2022,4,163
76,VALLE,76100,BOLÍVAR,C,2022,4,2195
47,MAGDALENA,47798,TENERIFE,S,2022,4,10606
15,BOYACA,15646,SAMACÁ,C,2022,4,10719
95,GUAVIARE,95015,CALAMAR,E,2022,4,85
25,CUNDINAMARCA,25797,TENA,S,2022,4,3837
50,META,50370,LA URIBE,C,2022,4,586
70,SUCRE,70204,COLOSÓ,S,2022,4,6913
05,ANTIOQUIA,05440,MARINILLA,S,2022,4,19669
05,ANTIOQUIA,05308,GIRARDOTA,S,2022,4,14908
25,CUNDINAMARCA,25430,MADRID,S,2022,4,18457
15,BOYACA,15572,PUERTO BOYACÁ,E,2022,4,877
18,CAQUETA,18029,ALBANIA,C,2022,4,519
19,CAUCA,19397,LA VEGA,S,2022,4,16929
50,META,50124,CABUYARO,E,2022,4,61
70,SUCRE,70418,LOS PALMITOS,S,2022,4,20319
50,META,50400,LEJANÍAS,S,2022,4,9688
41,HUILA,41551,PITALITO,E,2022,4,3760
25,CUNDINAMARCA,25580,PULÍ,C,2022,4,155
85,CASANARE,85125,HATO COROZAL,S,2022,4,9324
73,TOLIMA,73024,ALPUJARRA,C,2022,4,477
73,TOLIMA,73563,PRADO,S,2022,4,6492
17,CALDAS,17873,VILLAMARÍA,C,2022,4,15538
47,MAGDALENA,47551,PIVIJAY,S,2022,4,33281
76,VALLE,76377,LA CUMBRE,C,2022,4,2430
15,BOYACA,15516,PAIPA,E,2022,4,280
50,META,50711,VISTAHERMOSA,C,2022,4,1213
05,ANTIOQUIA,05190,CISNEROS,E,2022,4,220
76,VALLE,76036,ANDALUCÍA,C,2022,4,6311
20,CESAR,20517,PAILITAS,C,2022,4,1496
20,CESAR,20228,CURUMANÍ,C,2022,4,4714
05,ANTIOQUIA,05847,URRAO,E,2022,4,730
23,CORDOBA,23686,SAN PELAYO,C,2022,4,3310
15,BOYACA,15332,GUICÁN,S,2022,4,3676
08,ATLANTICO,08832,TUBARÁ,E,2022,4,41
52,NARINO,52390,LA TOLA,E,2022,4,229
50,META,50110,BARRANCA DE UPÍA,E,2022,4,96
47,MAGDALENA,47720,SANTA BÁRBARA DE PINTO,S,2022,4,9544
25,CUNDINAMARCA,25488,NILO,E,2022,4,46
73,TOLIMA,73283,FRESNO,C,2022,4,5260
97,VAUPES,97001,MITÚ,C,2022,4,4544
41,HUILA,41797,TESALIA,E,2022,4,171
25,CUNDINAMARCA,25398,LA PEÑA,S,2022,4,4128
25,CUNDINAMARCA,25758,SOPÓ,E,2022,4,129
19,CAUCA,19001,POPAYÁN,E,2022,4,14168
18,CAQUETA,18479,MORELIA,E,2022,4,135
52,NARINO,52506,OSPINA,S,2022,4,5492
23,CORDOBA,23300,COTORRA,S,2022,4,14940
13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,S,2022,4,33230
27,CHOCO,27810,UNIÓN PANAMERICANA,S,2022,4,4806
50,META,50450,PUERTO CONCORDIA,S,2022,4,7605
54,NORTE DE SANTANDER,54660,SALAZAR,E,2022,4,220
86,PUTUMAYO,86885,VILLAGARZÓN,S,2022,4,19829
25,CUNDINAMARCA,25290,FUSAGASUGÁ,E,2022,4,3703
41,HUILA,41244,ELÍAS,C,2022,4,344
27,CHOCO,27050,ATRATO,C,2022,4,418
86,PUTUMAYO,86569,PUERTO CAICEDO,C,2022,4,851
73,TOLIMA,73675,SAN ANTONIO,S,2022,4,11654
05,ANTIOQUIA,05368,JERICÓ,E,2022,4,346
44,LA GUAJIRA,44430,MAICAO,S,2022,4,198301
05,ANTIOQUIA,05649,SAN CARLOS,S,2022,4,10337
25,CUNDINAMARCA,25862,VERGARA,E,2022,4,84
66,RISARALDA,66383,LA CELIA,C,2022,4,959
05,ANTIOQUIA,05656,SAN JERÓNIMO,E,2022,4,256
15,BOYACA,15087,BELÉN,E,2022,4,111
15,BOYACA,15693,SANTA ROSA DE VITERBO,E,2022,4,40
17,CALDAS,17013,AGUADAS,E,2022,4,532
15,BOYACA,15500,OICATÁ,E,2022,4,17
05,ANTIOQUIA,05790,TARAZÁ,E,2022,4,442
20,CESAR,20787,TAMALAMEQUE,E,2022,4,386
25,CUNDINAMARCA,25035,ANAPOIMA,S,2022,4,5645
54,NORTE DE SANTANDER,54720,SARDINATA,E,2022,4,404
20,CESAR,20614,RÍO DE ORO,C,2022,4,579
15,BOYACA,15047,AQUITANIA,S,2022,4,12887
23,CORDOBA,23182,CHINÚ,E,2022,4,872
52,NARINO,52203,COLÓN (GÉNOVA),S,2022,4,7319
15,BOYACA,15720,SATIVANORTE,E,2022,4,26
88,SAN ANDRES,88564,PROVIDENCIA,E,2022,4,66
86,PUTUMAYO,86320,ORITO,C,2022,4,5656
15,BOYACA,15232,CHIQUIZA,E,2022,4,16
13,BOLIVAR,13188,CICUCO,C,2022,4,1203
68,SANTANDER,68020,ALBANIA,S,2022,4,2404
70,SUCRE,70215,COROZAL,E,2022,4,2745
23,CORDOBA,23068,AYAPEL,C,2022,4,4510
19,CAUCA,19142,CALOTO,C,2022,4,4206
13,BOLIVAR,13074,BARRANCO DE LOBA,E,2022,4,341
73,TOLIMA,73067,ATACO,S,2022,4,16952
15,BOYACA,15814,TOCA,E,2022,4,68
25,CUNDINAMARCA,25339,GUTIÉRREZ,E,2022,4,23
15,BOYACA,15022,ALMEIDA,S,2022,4,1084
50,META,50370,LA URIBE,S,2022,4,8636
15,BOYACA,15466,MONGUÍ,C,2022,4,841
15,BOYACA,15226,CUÍTIVA,S,2022,4,1236
54,NORTE DE SANTANDER,54051,ARBOLEDAS,C,2022,4,554
41,HUILA,41660,SALADOBLANCO,E,2022,4,186
15,BOYACA,15189,CIÉNEGA,S,2022,4,3413
05,ANTIOQUIA,05113,BURITICÁ,C,2022,4,2094
15,BOYACA,15204,COMBITA,E,2022,4,55
52,NARINO,52083,BELÉN,C,2022,4,270
76,VALLE,76834,TULUÁ,E,2022,4,3678
05,ANTIOQUIA,05861,VENECIA,E,2022,4,144
68,SANTANDER,68250,EL PEÑÓN,S,2022,4,3631
05,ANTIOQUIA,05890,YOLOMBÓ,E,2022,4,440
68,SANTANDER,68245,EL GUACAMAYO,E,2022,4,68
15,BOYACA,15162,CERINZA,S,2022,4,2173
85,CASANARE,85279,RECETOR,C,2022,4,196
68,SANTANDER,68686,SAN MIGUEL,C,2022,4,186
88,SAN ANDRES,88001,SAN ANDRÉS,E,2022,4,876
41,HUILA,41132,CAMPOALEGRE,S,2022,4,22651
19,CAUCA,19693,SAN SEBASTIÁN,C,2022,4,382
50,META,50318,GUAMAL,S,2022,4,6696
15,BOYACA,15180,CHISCAS,C,2022,4,197
08,ATLANTICO,08558,POLONUEVO,E,2022,4,137
05,ANTIOQUIA,05652,SAN FRANCISCO,S,2022,4,4972
47,MAGDALENA,47189,CIÉNAGA,C,2022,4,45700
05,ANTIOQUIA,05856,VALPARAÍSO,E,2022,4,118
05,ANTIOQUIA,05315,GUADALUPE,S,2022,4,3918
15,BOYACA,15218,COVARACHÍA,C,2022,4,155
91,AMAZONAS,91263,EL ENCANTO (CD.),S,2022,4,10
52,NARINO,52356,IPIALES,E,2022,4,2558
76,VALLE,76113,BUGALAGRANDE,S,2022,4,10835
13,BOLIVAR,13212,CÓRDOBA,C,2022,4,1172
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,S,2022,4,2004
91,AMAZONAS,91001,LETICIA,C,2022,4,16842
